p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MT1A1	2.58884053936465e-30	0.483492495100666	0.302	0.028	4.99180232800293e-26	11	MT1A
CLEC11A1	4.16927759943571e-30	0.433105038919811	0.453	0.061	8.03920106723194e-26	11	CLEC11A
TLE1	6.93522499358434e-30	0.404950663219587	0.453	0.063	1.33725008326293e-25	11	TLE1
TUBA1A3	1.06880345862137e-29	0.950826762379867	0.849	0.243	2.06086682891372e-25	11	TUBA1A
NR2F22	1.53481311311091e-29	0.655996653625925	0.528	0.088	2.95942664470046e-25	11	NR2F2
ACTN13	3.20835922924924e-29	0.729438920662418	0.698	0.155	6.18635826583838e-25	11	ACTN1
TPPP31	6.57197941141299e-29	0.337849507209101	0.528	0.086	1.26720907010865e-24	11	TPPP3
SEPT72	7.83730285199199e-29	0.990158718388656	0.868	0.304	1.5111887359211e-24	11	SEPT7
SEPT111	9.08009396427717e-29	0.75291127684756	0.623	0.13	1.75082371819192e-24	11	SEPT11
LAMC11	1.45209427919956e-28	0.455527774511583	0.509	0.082	2.79992818915258e-24	11	LAMC1
ARHGAP101	2.59212870287145e-28	0.501043616211232	0.509	0.084	4.99814256487672e-24	11	ARHGAP10
SMOC21	6.06629412966175e-28	0.479017160814489	0.377	0.047	1.16970283408138e-23	11	SMOC2
PPP1R12A	9.36984612822123e-28	0.815065545800468	0.755	0.208	1.80669373044362e-23	11	PPP1R12A
ROCK21	1.26713453339756e-27	0.672469365945767	0.566	0.109	2.44328880729717e-23	11	ROCK2
RRAD1	1.71061375185742e-27	0.520660387353919	0.302	0.031	3.29840543633148e-23	11	RRAD
EPS81	2.72126489888932e-27	0.641301100298258	0.774	0.198	5.24714297803839e-23	11	EPS8
ILK1	3.70812619774284e-27	0.599291626022136	0.604	0.122	7.15000893448774e-23	11	ILK
MIR4435-2HG	3.83351259392011e-27	0.494672737350232	0.434	0.063	7.39177898359675e-23	11	MIR4435-2HG
COL5A11	3.83374353010242e-27	0.328947444021546	0.321	0.034	7.39222427474349e-23	11	COL5A1
ENAH2	4.27071428672632e-27	0.66836688266691	0.547	0.103	8.2347912876657e-23	11	ENAH
EPAS11	4.95776191142318e-27	0.588756457886026	0.736	0.173	9.55955651760617e-23	11	EPAS1
OAZ21	8.61442678264725e-27	0.638049169618841	0.679	0.158	1.66103377223004e-22	11	OAZ2
ECM21	9.62666003275117e-27	0.25341721909112	0.283	0.027	1.85621258751508e-22	11	ECM2
TPM42	1.28230162593499e-26	0.975230913085877	0.83	0.3	2.47253399512785e-22	11	TPM4
UACA2	1.58132991001167e-26	0.505316629669186	0.491	0.08	3.0491203324845e-22	11	UACA
MEF2C2	2.41385937364553e-26	0.616386059381436	0.528	0.097	4.65440364426332e-22	11	MEF2C
NDN1	2.67329353821234e-26	0.514401696107359	0.491	0.085	5.15464460038103e-22	11	NDN
FAT1	5.49032740432465e-26	0.353715781752991	0.358	0.045	1.05864493010188e-21	11	FAT1
MYL62	2.16484909897917e-25	1.01513283496265	1	0.849	4.17426203265163e-21	11	MYL6
NR2F11	2.6479461592326e-25	0.382657074782447	0.321	0.036	5.1057697842323e-21	11	NR2F1
ADCY3	3.63308012942002e-25	0.355347673944029	0.415	0.062	7.00530510554768e-21	11	ADCY3
LONRF1	4.11958153417106e-25	0.398034824225213	0.396	0.057	7.94337711418863e-21	11	LONRF1
ADIRF3	4.61107071105351e-25	1.48853446328146	0.717	0.211	8.89106654505338e-21	11	ADIRF
TACC12	5.06784588213001e-25	0.913603265193525	0.811	0.248	9.77182042992308e-21	11	TACC1
FSTL11	6.07920414127278e-25	0.487940522119169	0.547	0.101	1.17219214252022e-20	11	FSTL1
PELO	6.69843206743741e-25	0.401562994414553	0.377	0.053	1.29159167124328e-20	11	PELO
CALU1	7.20377386708639e-25	0.516088134344742	0.642	0.145	1.3890316770516e-20	11	CALU
CFL2	9.10926589130158e-25	0.342080841050838	0.377	0.052	1.75644864916077e-20	11	CFL2
CLIC42	1.34734952200258e-24	0.489357697047569	0.604	0.131	2.59795934832538e-20	11	CLIC4
LURAP1L	3.77807779056552e-24	0.342789307251211	0.358	0.048	7.28488959576844e-20	11	LURAP1L
FSTL31	3.86147747380345e-24	0.367554398282741	0.34	0.043	7.4457008649878e-20	11	FSTL3
DSTN4	4.95709728335482e-24	1.33947325530314	0.962	0.544	9.55827498176476e-20	11	DSTN
ID4	5.16665579867373e-24	0.485272485646799	0.283	0.031	9.96234571100269e-20	11	ID4
CAVIN12	8.15113514658381e-24	0.635692310022528	0.642	0.143	1.57170187896429e-19	11	CAVIN1
TCF42	9.4379365095247e-24	0.46271423342745	0.604	0.122	1.81982291776655e-19	11	TCF4
DCTN21	1.04757857666703e-23	0.444039387781501	0.623	0.139	2.01994101152936e-19	11	DCTN2
HSPA2	1.20806763405719e-23	0.366696733260402	0.264	0.027	2.32939601198907e-19	11	HSPA2
MAGED23	1.79938618026958e-23	0.626366735522604	0.698	0.189	3.46957643279581e-19	11	MAGED2
ITM2C3	2.31164874935294e-23	0.782329131575864	0.604	0.153	4.45732111850235e-19	11	ITM2C
ZEB12	2.52996114997857e-23	0.356903398295428	0.415	0.065	4.87827108938869e-19	11	ZEB1
TUBB62	3.3787283727562e-23	0.361515264187815	0.472	0.082	6.51486404834851e-19	11	TUBB6
JADE11	3.99331580866673e-23	0.432636028875407	0.491	0.09	7.69991154227119e-19	11	JADE1
COL1A11	1.05019381744287e-22	0.809507850622277	0.472	0.086	2.02498371879335e-18	11	COL1A1
CD592	1.13497650103243e-22	0.876454111588577	0.849	0.296	2.18846168929074e-18	11	CD59
LUM1	1.52127039106135e-22	0.317411882602059	0.472	0.083	2.93331356804449e-18	11	LUM
SMIM32	1.98398588483595e-22	0.394166846560173	0.509	0.098	3.82552158314068e-18	11	SMIM3
PAWR	2.08536932541131e-22	0.476379852115289	0.434	0.077	4.02100913325808e-18	11	PAWR
FBLIM11	2.59014023336741e-22	0.352784466202557	0.396	0.062	4.99430839797904e-18	11	FBLIM1
NDRG22	5.88127107883145e-22	0.495810052983495	0.491	0.101	1.13402668942028e-17	11	NDRG2
PRSS232	8.30218090377504e-22	0.425819075654335	0.528	0.103	1.6008265218659e-17	11	PRSS23
CTGF3	1.04785703259798e-21	1.30889497020146	0.679	0.191	2.02047793025543e-17	11	CTGF
KANK21	1.10508754820721e-21	0.339836308425254	0.434	0.076	2.13082981045314e-17	11	KANK2
CYTOR1	1.35068274904124e-21	0.728654299202	0.566	0.13	2.60438647670133e-17	11	CYTOR
TWSG1	1.81611099005812e-21	0.303771105236734	0.396	0.064	3.50182521103007e-17	11	TWSG1
C9orf31	1.97338406360855e-21	0.429439513624332	0.434	0.079	3.80507915145001e-17	11	C9orf3
ITGAV1	3.84089839147572e-21	0.408354921826388	0.453	0.086	7.40602027844348e-17	11	ITGAV
AXL1	4.1908613996496e-21	0.521755356012346	0.491	0.099	8.08081895080435e-17	11	AXL
TIMP11	4.22332899725067e-21	1.18942348034876	0.868	0.4	8.14342297249873e-17	11	TIMP1
RHOC2	4.47714950789942e-21	0.461861983218777	0.604	0.143	8.63283968113167e-17	11	RHOC
TRIP6	5.57955458292408e-21	0.38643161545235	0.434	0.079	1.07584971467942e-16	11	TRIP6
BCAP29	5.8658887750836e-21	0.396648349594228	0.491	0.1	1.13106067361162e-16	11	BCAP29
ISYNA1	6.88442881537831e-21	0.338114841310512	0.321	0.045	1.32745556418125e-16	11	ISYNA1
MAP1LC3A	7.22778530947254e-21	0.412637076547925	0.547	0.123	1.39366156337249e-16	11	MAP1LC3A
IFITM32	7.40001466746094e-21	0.932930797860278	0.887	0.372	1.42687082817982e-16	11	IFITM3
VASN1	1.221979250886e-20	0.337400640589759	0.302	0.04	2.35622039155838e-16	11	VASN
MT1E4	1.89172357672927e-20	0.736708034009097	0.679	0.173	3.64762140064937e-16	11	MT1E
SBDS2	2.22968286565388e-20	0.592732682223491	0.736	0.231	4.29927450155381e-16	11	SBDS
PTEN1	2.55368229360682e-20	0.616080046220482	0.585	0.153	4.92401019853267e-16	11	PTEN
CPQ1	3.87987864284513e-20	0.44830651608261	0.566	0.136	7.48118199913398e-16	11	CPQ
RBP11	6.72057733538689e-20	0.322120243904931	0.302	0.042	1.2958617218093e-15	11	RBP1
FBN11	6.73838770353046e-20	0.316231149391471	0.321	0.045	1.29929591699474e-15	11	FBN1
PDLIM52	6.99667380214919e-20	0.529053694799694	0.547	0.133	1.34909864253041e-15	11	PDLIM5
MEST	8.26724268072093e-20	0.459934298321455	0.264	0.033	1.59408973369661e-15	11	MEST
PALLD1	9.49676798168684e-20	0.609805045290367	0.472	0.095	1.83116680222886e-15	11	PALLD
TFPI4	9.72756070631694e-20	0.640548308660516	0.736	0.224	1.87566825539203e-15	11	TFPI
PTP4A3	1.05559047649363e-19	0.502328499136391	0.358	0.06	2.03538955677501e-15	11	PTP4A3
SELENOM1	1.11044281299139e-19	0.733146165261088	0.679	0.209	2.14115583201e-15	11	SELENOM
PTK2	1.32668371913892e-19	0.345339954631453	0.472	0.097	2.55811154724367e-15	11	PTK2
LPP1	1.46097138138864e-19	0.62104871998499	0.736	0.242	2.81704501759358e-15	11	LPP
SLC7A2	1.80609138191642e-19	0.265002499528321	0.283	0.037	3.48250540261123e-15	11	SLC7A2
ANTXR11	1.87668586838025e-19	0.307162780780078	0.358	0.057	3.6186256914108e-15	11	ANTXR1
RBFOX21	2.21568992666903e-19	0.328481569333408	0.377	0.065	4.27229331660322e-15	11	RBFOX2
MAP41	2.49703103306684e-19	0.451755049007422	0.585	0.147	4.81477523795947e-15	11	MAP4
PARVA1	1.37199008771482e-18	0.351621540149877	0.377	0.067	2.64547128713171e-14	11	PARVA
C12orf571	1.4814874872449e-18	0.568778860649643	0.698	0.229	2.85660417290561e-14	11	C12orf57
RRAS2	1.96257052352225e-18	0.292011461851295	0.321	0.05	3.7842284834556e-14	11	RRAS2
ESD1	2.22154529867736e-18	0.499476456677846	0.604	0.168	4.28358364490968e-14	11	ESD
UBA2	2.49823844156166e-18	0.462401175790983	0.491	0.115	4.8171033630192e-14	11	UBA2
SGCB1	3.88067919716785e-18	0.262607288802367	0.283	0.04	7.48272562797904e-14	11	SGCB
ARID5B1	4.61020190811354e-18	0.827860949285449	0.679	0.209	8.88939131922453e-14	11	ARID5B
CYR612	1.29093196832743e-17	0.937735963859634	0.717	0.222	2.48917502132895e-13	11	CYR61
ARHGEF7	2.02082443064293e-17	0.460992268983662	0.396	0.079	3.89655366716569e-13	11	ARHGEF7
MT1M2	2.11877051197144e-17	0.724604775397725	0.358	0.064	4.08541330118333e-13	11	MT1M
MT2A3	2.29716634440001e-17	1.14073042226244	0.943	0.615	4.4293961452721e-13	11	MT2A
TLN11	2.65365772439651e-17	0.493828428462943	0.698	0.23	5.11678282418136e-13	11	TLN1
C1S1	3.22386114947021e-17	0.458114461604468	0.472	0.104	6.21624906840845e-13	11	C1S
PMEPA11	4.13495931894971e-17	0.488072642877734	0.434	0.097	7.97302855879884e-13	11	PMEPA1
INAFM11	4.91111861200277e-17	0.268062266017548	0.302	0.048	9.46961890766374e-13	11	INAFM1
HMOX2	8.58413147273759e-17	0.393475723822008	0.509	0.13	1.65519223057326e-12	11	HMOX2
DNAJB42	9.65634980604318e-17	0.360703300322184	0.396	0.081	1.86193736960125e-12	11	DNAJB4
PDGFA	1.10957913180756e-16	0.316435304234879	0.264	0.039	2.13949048195133e-12	11	PDGFA
CRIP21	1.22724647674341e-16	0.565652025973832	0.604	0.173	2.36637665645665e-12	11	CRIP2
SASH11	1.35397104051541e-16	0.301177495877263	0.358	0.067	2.6107269603218e-12	11	SASH1
PDLIM13	1.52404447074047e-16	0.511447364257636	0.736	0.245	2.93866254848178e-12	11	PDLIM1
EID13	2.0083962963941e-16	0.68299491886208	0.83	0.397	3.8725897387071e-12	11	EID1
PMP221	2.37935719697537e-16	0.604540254120127	0.604	0.177	4.58787654720791e-12	11	PMP22
INMT1	3.49672880618845e-16	0.254553681928139	0.283	0.043	6.74239248409257e-12	11	INMT
F2R1	7.62028441271831e-16	0.579071535109515	0.415	0.093	1.46934324046035e-11	11	F2R
ID32	7.752916849863e-16	1.11042889379478	0.453	0.112	1.49491742699058e-11	11	ID3
PLS33	8.036545768066e-16	0.458123825674843	0.642	0.203	1.54960675499849e-11	11	PLS3
RFTN1	1.03441022208131e-15	0.405111810589205	0.377	0.08	1.99454979021718e-11	11	RFTN1
C1orf541	1.6392900495351e-15	0.277879137789216	0.283	0.046	3.16087907351358e-11	11	C1orf54
LRRFIP2	1.83505716748589e-15	0.320723098598642	0.415	0.093	3.53835723034629e-11	11	LRRFIP2
ACTB3	2.1689614600232e-15	1.0594658364582	1	0.983	4.18219148721673e-11	11	ACTB
ZBTB162	2.57384010360257e-15	0.496934311681387	0.585	0.181	4.96287848776648e-11	11	ZBTB16
SH3BGRL1	3.52783680270139e-15	0.682939968523435	0.792	0.378	6.80237492296881e-11	11	SH3BGRL
RRAS1	3.69289595415863e-15	0.308403534119218	0.434	0.101	7.12064197880867e-11	11	RRAS
TNS21	3.89228149932702e-15	0.344213447809609	0.396	0.088	7.50509718700236e-11	11	TNS2
SLC25A31	4.33548544877588e-15	0.649290555003681	0.792	0.37	8.35968304232965e-11	11	SLC25A3
DYNC1I2	5.08028455401578e-15	0.504208727629423	0.736	0.272	9.79580467705323e-11	11	DYNC1I2
ECE11	5.5005933977681e-15	0.320317501351143	0.358	0.073	1.06062441895764e-10	11	ECE1
FLNA2	5.61713232587705e-15	0.757385557242482	0.792	0.371	1.08309545507561e-10	11	FLNA
PTMS2	6.00788181718908e-15	0.706496559191143	0.604	0.225	1.1584397719904e-10	11	PTMS
AP2M11	6.41121491827023e-15	0.531143671713282	0.66	0.237	1.23621046054087e-10	11	AP2M1
SPATS2L1	6.82281229394865e-15	0.464752755415623	0.509	0.147	1.31557466651918e-10	11	SPATS2L
VIM4	6.87606213145777e-15	0.775836125823111	1	0.836	1.32584230018769e-10	11	VIM
STOM1	8.43293600924532e-15	0.782382259669481	0.698	0.281	1.62603872130268e-10	11	STOM
RAPGEF5	9.82734723090285e-15	0.303015309397067	0.34	0.067	1.89490909306269e-10	11	RAPGEF5
ARHGAP1	1.24506830634891e-14	0.308195027616723	0.377	0.081	2.40074070830197e-10	11	ARHGAP1
ADAP2	1.69911600280434e-14	0.270675404456662	0.264	0.044	3.27623547660732e-10	11	ADAP2
FXYD62	2.40228668913137e-14	0.279787520265581	0.283	0.049	4.6320891939831e-10	11	FXYD6
C4orf33	2.99806886315783e-14	0.420750268281106	0.698	0.256	5.78087638194093e-10	11	C4orf3
SYPL12	3.35374747025028e-14	0.40547530969145	0.566	0.174	6.46669587213659e-10	11	SYPL1
RAB341	3.49344493626578e-14	0.362545385795094	0.472	0.127	6.73606052610768e-10	11	RAB34
CFH1	3.58334345894647e-14	0.450494544638843	0.453	0.117	6.90940285754059e-10	11	CFH
CLTB	3.72861566144745e-14	0.364852213613037	0.547	0.159	7.18951671840298e-10	11	CLTB
MYO1C	4.18972938411849e-14	0.331326786859513	0.472	0.124	8.07863619845727e-10	11	MYO1C
SPECC11	4.5555637624937e-14	0.291032079459305	0.321	0.063	8.78403804684035e-10	11	SPECC1
MYH92	6.45289622445007e-14	0.575844801305906	0.792	0.354	1.24424744999846e-09	11	MYH9
GAPDH1	8.46115429589604e-14	0.847254662243483	0.962	0.766	1.63147977133468e-09	11	GAPDH
EPB41L21	1.08586374512523e-13	0.305069827286904	0.396	0.092	2.09376247335046e-09	11	EPB41L2
DST1	1.12161067161892e-13	0.457743090852044	0.566	0.182	2.1626896970156e-09	11	DST
GOLIM41	1.44757000856842e-13	0.300809785286234	0.472	0.124	2.79120449052162e-09	11	GOLIM4
GGT52	1.50641125513895e-13	0.29425937594417	0.302	0.058	2.90466218215891e-09	11	GGT5
SERPINH13	2.02961581681225e-13	0.413139202223792	0.604	0.201	3.91350521797739e-09	11	SERPINH1
RCN12	3.74508059776945e-13	0.313471090355105	0.472	0.13	7.22126440861906e-09	11	RCN1
CALM22	3.93450459147105e-13	0.718104088306848	0.981	0.741	7.58651175327448e-09	11	CALM2
DEGS11	4.19490612122652e-13	0.425618881152771	0.491	0.145	8.08861798294897e-09	11	DEGS1
IGFBP22	5.2448934246001e-13	0.824978064405923	0.358	0.087	1.01132035013139e-08	11	IGFBP2
SPON21	5.40941623947152e-13	0.472106860623497	0.34	0.075	1.0430436392949e-08	11	SPON2
RGS161	6.11632143302176e-13	0.372992940662866	0.283	0.053	1.17934909871525e-08	11	RGS16
ESAM1	6.95210092705063e-13	0.34937109714898	0.358	0.079	1.3405041007539e-08	11	ESAM
ARPC1A2	7.53518994678218e-13	0.413459461028072	0.491	0.146	1.45293532553854e-08	11	ARPC1A
LEPROT2	9.1271830258777e-13	0.402707468333313	0.623	0.225	1.75990343104974e-08	11	LEPROT
FN12	1.03657820084187e-12	0.536341706225448	0.736	0.293	1.99873008686329e-08	11	FN1
TJP12	1.11704167970995e-12	0.258134807164325	0.377	0.09	2.15387976681673e-08	11	TJP1
RSU11	1.16664943634666e-12	0.314486325392089	0.434	0.118	2.24953344316363e-08	11	RSU1
GSN3	1.16872849874857e-12	0.589440057019749	0.887	0.517	2.25354229128699e-08	11	GSN
PSMC3	1.17872753585149e-12	0.379332144835783	0.528	0.17	2.27282243462883e-08	11	PSMC3
TNS1	1.24811167964328e-12	0.40795028584873	0.472	0.142	2.40660894068817e-08	11	TNS1
C5orf24	2.29082180968339e-12	0.27467837994463	0.396	0.1	4.41716261343151e-08	11	C5orf24
HIGD1A	2.45403252335189e-12	0.252904097122463	0.34	0.076	4.73186551152711e-08	11	HIGD1A
MRFAP13	2.64365353784395e-12	0.392182062580787	0.698	0.275	5.09749275167071e-08	11	MRFAP1
MCRIP1	3.37135383194404e-12	0.385883855204773	0.453	0.133	6.5006444587545e-08	11	MCRIP1
LBH1	3.83000995456372e-12	0.344428747714545	0.453	0.126	7.38502519438976e-08	11	LBH
PRMT11	3.88478758047358e-12	0.341352137760303	0.528	0.169	7.49064741266915e-08	11	PRMT1
CYSTM12	4.16904525155167e-12	0.29722025414386	0.509	0.155	8.03875305404194e-08	11	CYSTM1
ROCK1	4.32422058987312e-12	0.544099256383793	0.679	0.306	8.33796214139336e-08	11	ROCK1
MYL12A1	4.43507576673147e-12	0.611168651304972	0.943	0.653	8.55171309341162e-08	11	MYL12A
VDAC22	4.66822676069617e-12	0.488655507645246	0.623	0.241	9.00127483997435e-08	11	VDAC2
CD1512	5.2114604731947e-12	0.460197434578215	0.642	0.248	1.0048738084414e-07	11	CD151
ANO61	6.0240313502131e-12	0.283009113788305	0.34	0.079	1.16155372494809e-07	11	ANO6
ATP2B4	6.70680577606723e-12	0.264449249168428	0.396	0.102	1.29320628974128e-07	11	ATP2B4
RPL152	7.72277512678099e-12	0.494777703956021	1	0.94	1.48910549994591e-07	11	RPL15
ARL31	8.14622795548667e-12	0.255881031137072	0.377	0.096	1.57075567437694e-07	11	ARL3
TESC	1.05350415241951e-11	0.266831898866932	0.283	0.059	2.0313667066953e-07	11	TESC
CDC37L1	1.0717883251922e-11	0.253460028226596	0.283	0.059	2.0666222486356e-07	11	CDC37L1
CD41	1.14188815613245e-11	0.259876911679509	0.509	0.152	2.2017887426546e-07	11	CD4
SLC25A61	1.36901466463344e-11	0.597800496114816	0.906	0.61	2.6397340763462e-07	11	SLC25A6
HOOK3	1.39640798019532e-11	0.299932328929569	0.472	0.142	2.69255386741261e-07	11	HOOK3
PTMA2	1.59295015354969e-11	0.554195131468503	1	0.978	3.07152648607452e-07	11	PTMA
PSMD7	1.73442057530486e-11	0.305322695928153	0.509	0.165	3.34430975330283e-07	11	PSMD7
PPIB1	1.80372374939587e-11	0.566071677465103	0.774	0.396	3.47794013358512e-07	11	PPIB
HSD17B10	1.84291373391835e-11	0.284911607313491	0.415	0.117	3.55350626174135e-07	11	HSD17B10
ARF42	1.98657284574706e-11	0.370999443376919	0.566	0.2	3.83050976116947e-07	11	ARF4
TES	2.55609485693919e-11	0.282306866568434	0.358	0.092	4.92866210315015e-07	11	TES
IGFBP42	2.87655078047441e-11	0.449633757356645	0.528	0.182	5.54656521491077e-07	11	IGFBP4
NDUFB71	3.28536060876007e-11	0.346617430605074	0.642	0.244	6.33483232581117e-07	11	NDUFB7
ACTN4	3.36272316425856e-11	0.531290623684743	0.717	0.332	6.48400280532335e-07	11	ACTN4
STX12	3.78360561961638e-11	0.371269367712672	0.453	0.141	7.29554835574431e-07	11	STX12
ITM2B3	4.00311357319885e-11	0.408435440365826	1	0.825	7.71880359184203e-07	11	ITM2B
RBBP7	4.62401709590991e-11	0.400958743130056	0.415	0.128	8.91602976433349e-07	11	RBBP7
ANXA52	4.87626551516755e-11	0.573854245276379	0.774	0.358	9.40241516634607e-07	11	ANXA5
ACTG13	5.59293521330932e-11	0.528988959083233	1	0.885	1.0784297678303e-06	11	ACTG1
KLF92	7.21085448464802e-11	0.530205321264398	0.547	0.202	1.39039696172983e-06	11	KLF9
ADH51	8.06754587169326e-11	0.328869783166461	0.566	0.201	1.55558419497989e-06	11	ADH5
IFITM22	8.15018887324537e-11	0.446036177830012	0.774	0.348	1.57151941853917e-06	11	IFITM2
CFL12	9.92745634226790e-11	0.462606317386026	0.981	0.765	1.9142121319161e-06	11	CFL1
PTPRA	1.14619687545605e-10	0.263564684758694	0.509	0.166	2.21009681525436e-06	11	PTPRA
LAMB21	1.24230749480081e-10	0.25555090403514	0.321	0.079	2.39541731147492e-06	11	LAMB2
PUF60	1.36529136984265e-10	0.27924629451851	0.453	0.141	2.6325548193306e-06	11	PUF60
CRTC3	1.36857098121707e-10	0.281880215065127	0.302	0.072	2.63887856598275e-06	11	CRTC3
ATP5F1B2	1.43095871184365e-10	0.478091870743577	0.698	0.339	2.75917458817693e-06	11	ATP5F1B
LAPTM4A3	1.75687189012882e-10	0.593450798717391	0.887	0.544	3.38760037854638e-06	11	LAPTM4A
DCTN3	1.86243407187532e-10	0.255622172253109	0.453	0.14	3.59114537738999e-06	11	DCTN3
CCNI2	1.97946929125278e-10	0.574372908963472	0.83	0.491	3.81681268739361e-06	11	CCNI
H2AFJ2	1.9977980437849e-10	0.402917014894373	0.566	0.209	3.85215418802605e-06	11	H2AFJ
RPL35	2.21883668847111e-10	0.44242902116879	1	0.973	4.27836090270999e-06	11	RPL3
CHMP51	2.36740831296963e-10	0.265722182898715	0.585	0.208	4.56483670906805e-06	11	CHMP5
CCT72	2.65942122165725e-10	0.271302454988367	0.528	0.18	5.1278959995995e-06	11	CCT7
COBLL12	3.04366968359171e-10	0.327178808339518	0.415	0.126	5.86880388390154e-06	11	COBLL1
LTBP41	3.3095486842929e-10	0.30037865788141	0.34	0.088	6.38147177305357e-06	11	LTBP4
CCDC501	3.37551071182569e-10	0.304182712569156	0.358	0.098	6.5086597545423e-06	11	CCDC50
PKIG3	3.41800444880208e-10	0.287530515403561	0.434	0.132	6.59059617818018e-06	11	PKIG
ZBTB201	4.48649671014381e-10	0.579205157959221	0.679	0.338	8.65086295649929e-06	11	ZBTB20
MPG	5.0584563205735e-10	0.267189808677481	0.453	0.147	9.75371547732982e-06	11	MPG
ARPC51	6.38156108040315e-10	0.485205084954472	0.755	0.417	1.23049260752334e-05	11	ARPC5
PACSIN2	6.60703453780924e-10	0.328650701119358	0.396	0.12	1.27396839958038e-05	11	PACSIN2
GSTM31	7.38402408103144e-10	0.269790924173792	0.264	0.06	1.42378752330448e-05	11	GSTM3
NCK21	7.51977251681066e-10	0.289020987307293	0.396	0.117	1.44996253669143e-05	11	NCK2
ZYX2	8.41063518596674e-10	0.283229390532001	0.472	0.157	1.62173867655811e-05	11	ZYX
RPL213	1.15868430435445e-09	0.439439698062234	1	0.914	2.23417507565625e-05	11	RPL21
MYL12B3	1.37940370045133e-09	0.410115093632457	0.906	0.619	2.65976621521025e-05	11	MYL12B
SARS	1.47707202945766e-09	0.352656347391795	0.434	0.146	2.84809028720026e-05	11	SARS
NDUFB8	1.52761978701122e-09	0.319192183524158	0.585	0.236	2.94555647331504e-05	11	NDUFB8
RBPMS1	1.56408818613544e-09	0.329182840802928	0.547	0.201	3.01587484050636e-05	11	RBPMS
F32	1.58692983239327e-09	0.317770400593279	0.321	0.086	3.0599181028207e-05	11	F3
CYCS	1.6521459338884e-09	0.308784922797479	0.66	0.271	3.18566778972361e-05	11	CYCS
FBXO32	2.09080777353527e-09	0.303354525351518	0.302	0.078	4.03149554893071e-05	11	FBXO32
APP3	2.11272965392031e-09	0.293005788356704	0.585	0.222	4.07376531868913e-05	11	APP
HADHB	2.28120984318872e-09	0.350439775547091	0.491	0.18	4.3986288196365e-05	11	HADHB
CRTAP1	2.42150609236207e-09	0.400560829654978	0.434	0.152	4.66914804729255e-05	11	CRTAP
YWHAQ2	3.01238366906316e-09	0.371403432296126	0.679	0.298	5.80847819068759e-05	11	YWHAQ
CRIM12	3.18939901946729e-09	0.410898323664746	0.358	0.11	6.14979918933682e-05	11	CRIM1
SELENOS2	3.27812414503821e-09	0.290708942877432	0.585	0.231	6.32087897646268e-05	11	SELENOS
JAK1	3.50023629934137e-09	0.294903654951414	0.585	0.232	6.74915563239004e-05	11	JAK1
DPYSL22	4.13635749888127e-09	0.33241031928087	0.491	0.182	7.97572452934287e-05	11	DPYSL2
CD633	4.89284974275803e-09	0.44527463774164	1	0.876	9.43439287398604e-05	11	CD63
